time,flux
3113.9162664616997,3713.6602
3113.917655331319,3683.6467
3113.919044200937,3708.9656
3113.920433070555,3695.4062
3113.9218219401746,3697.9663
3113.923210809793,3689.6685
3113.9245996794125,3700.5195
3113.925988549032,3706.0007
3113.9273774181856,3693.2227
3113.928766287804,3700.1184
3113.930155157423,3704.1575
3113.9315440270425,3706.3025
3113.9329328966614,3696.4685
3113.9343217658147,3704.3518
3113.935710635434,3713.408
3113.937099505053,3679.4893
3113.9384883746707,3701.5149
3113.939877243824,3703.2988
3113.941266113443,3700.7529
3113.9426549830614,3690.3242
3113.9440438522156,3695.6213
3113.9454327218345,3689.9919
3113.946821591453,3707.6096
3113.948210460607,3704.3857
3113.949599330226,3711.2419
3113.950988199845,3691.1873
3113.9523770689984,3720.1475
3113.953765938618,3684.2676
3113.9551548077707,3706.1057
3113.9565436773896,3691.1292
3113.9593214161605,3674.6965
3113.96071028578,3692.5698
3113.9620991549336,3699.4839
3113.963488024552,3686.8772
3113.9648768937054,3680.2751
3113.966265763325,3691.6699
3113.967654632478,3694.7988
3113.9690435020966,3713.8538
3113.970432371251,3716.5911
3113.97182124087,3700.5488
3113.9732101100235,3702.9695
3113.974598979642,3699.9724
3113.9759878487957,3708.7869
3113.977376717948,3695.3318
3113.978765587566,3691.7388
3113.9801544567204,3701.3645
3113.9815433263393,3681.9656
3113.982932195492,3692.6978
3113.984321064646,3692.4683
3113.9857099342644,3702.7881
3113.987098803418,3705.7061
3113.988487672572,3701.4951
3113.9898765421904,3702.4727
3113.9912654113436,3713.9077
3113.9926542804974,3697.8472
3113.994043150117,3699.6865
3113.99543201927,3681.5591
3113.9968208884225,3687.447
3113.9982097575758,3691.0396
3113.9995986271942,3691.1665
3114.0009874963475,3690.6716
3114.0023763655013,3681.9194
3114.0037652346546,3695.7117
3114.005154104273,3709.9233
3114.0065429734273,3701.3652
3114.0079318425805,3694.3806
3114.0093207117334,3711.782
3114.010709580887,3693.5811
3114.01209845004,3695.0544
3114.013487319659,3695.3267
3114.014876188813,3708.3555
3114.016265057966,3720.543
3114.0176539271188,3715.5874
3114.0190427962716,3682.947
3114.0204316654253,3693.7473
3114.021820534578,3700.3113
3114.0232094037315,3699.0225
3114.0245982728857,3690.2896
3114.0259871420385,3704.6421
3114.027376011192,3686.7937
3114.0287648803455,3706.0942
3114.030153749499,3679.3972
3114.0315426186517,3705.4438
3114.0329314878054,3704.1255
3114.034320356959,3689.085
3114.035709226111,3704.7668
3114.0370980952644,3682.4587
3114.038486964418,3693.8906
3114.0398758335714,3700.0286
3114.041264702724,3694.2288
3114.042653571878,3678.5916
3114.0440424410317,3683.7312
3114.0454313101845,3706.4807
3114.0468201793383,3711.5093
3114.0482090480255,3685.7195
3114.0495979171787,3705.6643
3114.050986786333,3684.2288
3114.052375655486,3710.1296
3114.053764524639,3685.833
3114.0551533937924,3700.5554
3114.0565422624786,3688.5537
3114.057931131632,3689.4607
3114.0593200007856,3711.4607
3114.060708869939,3697.9309
3114.062097739092,3680.8025
3114.0634866077803,3690.5481
3114.064875476934,3697.4856
3114.0662643460873,3708.1274
3114.06765321524,3695.2964
3114.0690420839283,3678.6021
3114.070430953082,3695.2378
3114.071819822235,3709.8225
3114.073208690923,3706.8142
3114.0745975600753,3698.3047
3114.0759864292277,3710.1675
3114.0773752979158,3688.7703
3114.078764167069,3689.4321
3114.0801530362223,3711.9043
3114.0815419049104,3691.551
3114.0829307740632,3696.4382
3114.084319642751,3702.197
3114.0857085119046,3699.2583
3114.087097381059,3694.4307
3114.088486249746,3688.4309
3114.0898751188993,3682.2769
3114.0912639875874,3690.2754
3114.0926528567406,3683.3899
3114.094041725427,3675.804
3114.09543059458,3701.5178
3114.096819463268,3707.3855
3114.098208332421,3704.1072
3114.099597201109,3683.6736
3114.1009860702625,3682.8704
3114.1023749389497,3678.8608
3114.1037638081034,3698.9597
3114.1051526767906,3703.0312
3114.1065415459443,3682.6077
3114.1079304146324,3698.0195
3114.1093192833205,3680.8604
3114.1107081524733,3708.1633
3114.112097021161,3681.0396
3114.1134858898486,3681.9277
3114.114874759001,3687.3926
3114.1162636276886,3690.7871
3114.1176524968423,3700.3994
3114.1190413655295,3705.3191
3114.120430234217,3687.2754
3114.121819103371,3694.7285
3114.1232079720585,3702.5293
3114.1245968407457,3697.364
3114.125985709434,3689.9604
3114.1273745785875,3713.3914
3114.1287634472747,3701.6821
3114.1301523159627,3707.4998
3114.131541184651,3699.054
3114.1329300538036,3696.8123
3114.1343189224904,3680.8833
3114.1357077911784,3693.8293
3114.137096659866,3678.6226
3114.138485529019,3692.2075
3114.139874397707,3687.7566
3114.141263266394,3702.4326
3114.1426521350822,3695.3
3114.1440410037703,3679.4695
3114.1454298724575,3689.8284
3114.146818741145,3710.8228
3114.148207610299,3705.0234
3114.1495964789865,3695.0444
3114.1509853476737,3695.3079
3114.152374216362,3709.3728
3114.153763085049,3692.6504
3114.1551519537356,3698.644
3114.1565408224237,3701.3171
3114.157929691112,3687.0098
3114.1593185597994,3700.6892
3114.1607074284866,3677.3616
3114.162096297175,3702.5369
3114.1634851658628,3700.7905
3114.16487403455,3670.7095
3114.166262903238,3688.031
3114.167651771925,3704.9319
3114.1690406406133,3669.6384
3114.1704295093014,3698.4922
3114.1718183779885,3676.3103
3114.1732072466757,3689.0205
3114.174596115363,3701.0884
3114.17598498405,3689.1714
3114.1773738527377,3706.47
3114.178762721426,3707.3435
3114.1801515901143,3678.0798
3114.181540458336,3693.0562
3114.1829293270234,3667.5022
3114.1843181957115,3699.6968
3114.185707064399,3708.2656
3114.1870959330863,3692.5476
3114.188484801775,3682.4497
3114.1898736704625,3698.2393
3114.191262538684,3714.2854
3114.192651407371,3691.5576
3114.1940402760583,3702.9333
3114.1954291447455,3654.7898
3114.196818012968,3675.6458
3114.198206881656,3682.5967
3114.199595750343,3664.186
3114.2009846190313,3682.22
3114.2023734872537,3707.4275
3114.203762355941,3710.8362
3114.205151224629,3702.2568
3114.206540093317,3690.1367
3114.2079289615385,3691.8293
3114.209317830226,3732.5974
3114.2107066989142,3686.5547
3114.2120955671353,3697.9358
3114.213484435822,3699.803
3114.2148733045105,3688.8962
3114.216262172732,3672.1821
3114.2176510414197,3674.6216
3114.219039909642,3694.7585
3114.2204287783297,3698.9463
3114.221817647017,3708.2949
3114.2232065152393,3704.6543
3114.224595383928,3692.6492
3114.22598425215,3682.9478
3114.227373120837,3699.5723
3114.2287619890594,3701.0884
3114.2301508577466,3695.3823
3114.2315397264338,3703.2271
3114.2329285946553,3690.7312
3114.2343174633434,3676.1782
3114.235706331565,3696.9985
3114.237095200253,3706.3015
3114.2384840684745,3711.8374
3114.2398729366964,3692.269
3114.2412618053845,3704.6943
3114.2426506736065,3692.2451
3114.244039542294,3704.6677
3114.2454284105165,3723.446
3114.246817279204,3699.98
3114.2482061474257,3692.3362
3114.249595015648,3686.1426
3114.2509838843357,3712.3567
3114.2523727525568,3697.0315
3114.2537616212444,3702.8416
3114.255150489467,3700.5403
3114.256539357689,3693.5483
3114.257928226376,3690.6272
3114.2593170945984,3701.4731
3114.2607059628203,3692.2151
3114.262094831508,3684.9873
3114.2634836997304,3686.5579
3114.264872567952,3677.8774
3114.266261436174,3699.4258
3114.267650304862,3703.6084
3114.269039173084,3685.3638
3114.2704280413054,3699.593
3114.271816909527,3699.01
3114.273205778215,3687.9189
3114.2745946464365,3693.2786
3114.2759835146585,3683.5066
3114.277372382881,3698.2292
3114.278761251103,3694.1067
3114.2801501197905,3701.1357
3114.281538988013,3697.0144
3114.282927856235,3711.3728
3114.2843167244564,3700.5488
3114.285705592679,3714.7253
3114.287094460901,3700.387
3114.2884833295884,3679.5513
3114.28987219781,3690.3669
3114.2912610660314,3700.2046
3114.292649934253,3689.1755
3114.2940388024754,3709.1895
3114.295427670698,3690.9094
3114.2968165389198,3694.9417
3114.2982054071417,3700.1235
3114.299594275364,3707.8276
3114.3009831435857,3691.5691
3114.3023720118076,3697.9446
3114.30376088003,3697.4033
3114.305149748252,3687.2556
3114.306538616474,3696.8425
3114.3079274846964,3707.0325
3114.3093163529174,3702.6528
3114.3107052211385,3689.4199
3114.312094089361,3691.7786
3114.313482957583,3693.7085
3114.3148718258044,3690.7112
3114.3162606940273,3690.3484
3114.3176495622497,3686.4761
3114.3190384304717,3687.2856
3114.320427298693,3700.5557
3114.3218161669156,3717.2881
3114.3232050351376,3681.8608
3114.324593902894,3694.1892
3114.3259827711163,3705.3643
3114.327371639338,3706.2759
3114.3287605075593,3690.9543
3114.330149375781,3688.3359
3114.3315382440023,3695.8972
3114.3329271122248,3699.1641
3114.3343159799815,3680.3059
3114.335704848203,3689.6487
3114.337093716425,3676.1772
3114.3384825846474,3680.6296
3114.3398714524037,3707.4031
3114.341260320625,3688.0037
3114.3426491888476,3693.3184
3114.3440380570705,3700.9058
3114.3454269252925,3700.4077
3114.3468157930483,3682.0234
3114.34820466127,3696.9099
3114.3495935294914,3683.9883
3114.350982397247,3681.2905
3114.35237126547,3668.1533
3114.353760133692,3703.293
3114.355149001448,3682.7146
3114.3565378696703,3679.3052
3114.357926737892,3658.7539
3114.359315605648,3664.2363
3114.360704473871,3665.3262
3114.3620933420925,3652.1956
3114.363482209849,3639.9478
3114.3648710780712,3656.5542
3114.366259945828,3640.991
3114.367648814049,3640.6116
3114.3690376822706,3611.48
3114.3704265500273,3638.9304
3114.371815418249,3624.7043
3114.373204286005,3608.4885
3114.3745931542276,3622.6057
3114.375982021984,3616.4612
3114.3773708902054,3636.3811
3114.378759757962,3629.782
3114.3801486261846,3643.5876
3114.3815374939404,3630.0095
3114.382926362163,3636.6763
3114.3843152299187,3649.4612
3114.3857040981406,3629.6248
3114.387092965897,3644.4609
3114.388481834119,3647.9448
3114.389870701875,3625.1326
3114.3912595700967,3630.9153
3114.3926484378535,3638.488
3114.3940373056093,3643.2061
3114.3954261738313,3641.0896
3114.3968150415885,3641.0652
3114.39820390981,3657.5227
3114.3995927775663,3630.6631
3114.400981645323,3637.2244
3114.402370513545,3636.7332
3114.403759381301,3635.5068
3114.4051482490577,3644.0884
3114.406537117279,3660.7119
3114.4079259850346,3639.5063
3114.4093148527913,3678.9861
3114.4107037210133,3666.0889
3114.412092588769,3667.0339
3114.413481456526,3663.23
3114.4148703247483,3668.6743
3114.416259192505,3709.2056
3114.417648060261,3699.7461
3114.4190369280177,3688.5999
3114.420425796239,3676.282
3114.4218146639955,3707.5078
3114.4232035317527,3702.4421
3114.4245923995086,3695.0088
3114.425981267265,3705.8748
3114.427370135487,3688.9827
3114.428759003242,3697.5542
3114.430147870998,3696.3638
3114.431536738755,3712.2158
3114.432925606511,3711.2117
3114.4343144742675,3699.7964
3114.43570334249,3675.8022
3114.4370922102466,3691.0688
3114.438481078003,3698.699
3114.439869945759,3683.4102
3114.4412588135156,3674.6038
3114.4426476812723,3714.3127
3114.444036549028,3710.5952
3114.445425416785,3703.3594
3114.4468142845403,3714.5884
3114.4482031522957,3690.2715
3114.4495920200525,3701.2793
3114.450980887809,3668.7275
3114.452369755565,3684.488
3114.4537586237875,3703.7678
3114.4551474915434,3690.7188
3114.4565363592997,3681.0815
3114.4579252270564,3692.4756
3114.4593140948127,3698.4121
3114.460702962103,3679.2744
3114.46209182986,3709.1514
3114.463480697617,3698.2183
3114.464869565373,3693.49
3114.466258433128,3687.0996
3114.4676473008844,3709.946
3114.4690361686407,3668.8701
3114.470425036397,3679.7976
3114.471813904154,3700.0188
3114.47320277191,3688.9661
3114.474591639666,3709.4468
3114.4759805074227,3671.2351
3114.4773693751786,3710.8201
3114.4787582424697,3695.573
3114.4801471102264,3693.1289
3114.4815359779823,3697.7595
3114.4829248457386,3685.7004
3114.4843137134953,3697.2312
3114.4857025812516,3694.0054
3114.4870914485414,3690.2312
3114.4884803162977,3690.6951
3114.4898691840544,3691.4934
3114.4912580518103,3672.5071
3114.492646919101,3696.0046
3114.4940357868577,3709.9062
3114.495424654614,3688.0042
3114.49681352237,3685.1816
3114.498202390127,3675.29
3114.4995912574177,3698.8169
3114.5009801251736,3688.4641
3114.5023689929303,3672.3086
3114.5037578602205,3686.4829
3114.5051467279764,3690.9614
3114.5065355957327,3688.4104
3114.5079244630238,3702.3567
3114.50931333078,3695.6453
3114.510702198536,3693.9482
3114.512091065827,3677.9326
3114.513479933583,3696.1631
3114.5148688013396,3700.8752
3114.5162576686307,3709.7107
3114.5176465363866,3704.2271
3114.519035403677,3690.429
3114.520424271434,3706.855
3114.5218131391903,3716.0981
3114.5232020064805,3678.2864
3114.524590874237,3694.7021
3114.5259797415265,3696.3801
3114.527368609283,3693.4919
3114.528757476574,3708.9387
3114.53014634433,3693.1868
3114.531535212086,3694.3718
3114.532924079377,3689.748
3114.5343129471344,3714.46
3114.535701814425,3715.0771
3114.537090682181,3676.7178
3114.538479549472,3686.6304
3114.539868417228,3694.9673
3114.541257284519,3699.3267
3114.54264615181,3692.7336
3114.5440350195654,3692.1152
3114.545423886855,3687.8511
3114.546812754612,3674.6575
3114.548201621902,3705.407
3114.5495904896584,3680.9817
3114.55097935695,3689.9556
3114.55236822424,3686.9414
3114.5537570919964,3705.6206
3114.5551459592875,3694.5969
3114.5565348270443,3687.6545
3114.557923694335,3695.5508
3114.559312561625,3694.6699
3114.560701429382,3676.7605
3114.562090296673,3672.7168
3114.5634791639623,3693.0427
3114.5648680317186,3677.6541
3114.566256899009,3697.386
3114.5676457662994,3704.7683
3114.5690346335905,3681.5486
3114.5704235013472,3680.8062
3114.5718123686374,3687.9551
3114.5732012359285,3707.29
3114.5745901036844,3688.7825
3114.575978970975,3704.8684
3114.577367838266,3692.8169
3114.5787567055568,3698.3625
3114.5801455728474,3678.6941
3114.581534440604,3682.9907
3114.582923307895,3685.2542
3114.584312175184,3691.6631
3114.5857010424747,3695.9641
3114.5870899097663,3701.0942
3114.588478777522,3679.5564
3114.589867644813,3684.1511
3114.591256512104,3705.2173
3114.5926453793945,3695.9106
3114.5940342466847,3698.2651
3114.595423113976,3693.8176
3114.596811981732,3696.3599
3114.5982008490228,3698.1348
3114.599589716314,3699.0005
3114.600978583604,3701.0474
3114.6023674508942,3698.3401
3114.6037563181844,3674.8452
3114.6051451854755,3704.9236
3114.6065340527666,3697.5784
3114.607922920057,3707.4951
3114.609311787348,3703.001
3114.610700654638,3695.9983
3114.6120895219287,3686.7871
3114.61347838922,3674.8181
3114.6148672565105,3688.0784
3114.616256123801,3717.3228
3114.617644991092,3695.4355
3114.619033858383,3704.1035
3114.620422725673,3689.7913
3114.6218115929632,3687.251
3114.6232004602534,3685.4084
3114.6245893275436,3695.4739
3114.625978194835,3699.4578
3114.6273670621263,3714.7346
3114.628755929417,3695.3564
3114.630144796707,3695.6729
3114.631533663998,3692.4644
3114.632922531289,3690.3503
3114.6343113985795,3683.2039
3114.635700265405,3702.4207
3114.637089132695,3700.5886
3114.6384779999858,3698.4932
3114.639866867277,3677.2075
3114.6412557345666,3704.842
3114.642644601857,3707.8525
3114.644033469148,3696.7727
3114.6454223359724,3692.8171
3114.646811203263,3690.6455
3114.648200070554,3691.561
3114.649588937845,3695.0403
3114.650977805135,3697.5188
3114.652366671961,3691.4719
3114.653755539252,3690.0706
3114.6551444065426,3683.4836
3114.656533273833,3688.792
3114.6579221406582,3695.739
3114.6593110079484,3691.1475
3114.6606998752386,3695.3979
3114.6620887425292,3696.7393
3114.6634776093542,3701.573
3114.6648664766444,3675.4673
3114.6662553439355,3688.6514
3114.66764421076,3671.2546
3114.669033078051,3703.9192
3114.6704219453422,3685.4995
3114.6718108126324,3684.4993
3114.6731996794574,3692.8733
3114.6745885467485,3694.2012
3114.675977413574,3686.0789
3114.6773662808646,3683.3062
3114.678755148155,3693.6189
3114.68014401498,3690.3103
3114.6815328822695,3683.5898
3114.68292174956,3694.3511
3114.6843106163856,3678.8438
3114.685699483676,3701.9397
3114.6870883505007,3699.5085
3114.6884772177923,3703.8132
3114.6898660846173,3692.6262
3114.6912549519075,3685.4739
3114.6926438191986,3688.0159
3114.694032686023,3694.5366
3114.6954215533137,3700.0083
3114.6968104201396,3686.6638
3114.69819928743,3690.1687
3114.699588154255,3682.6108
3114.7009770215454,3694.1453
3114.70236588837,3696.4673
3114.70375475566,3689.8657
3114.7051436224856,3691.8374
3114.7065324897767,3673.9741
3114.707921356601,3684.3523
3114.709310223426,3696.7358
3114.7106990907173,3693.9453
3114.7120879575423,3726.791
3114.7134768248325,3695.8811
3114.714865691658,3694.3484
3114.716254558949,3703.4294
3114.7176434257735,3699.3796
3114.719032292599,3691.519
3114.7204211598887,3698.6074
3114.721810026713,3687.3938
3114.723198893538,3698.1006
3114.7245877608298,3694.0874
3114.7259766276547,3699.8521
3114.7273654944793,3700.6838
3114.7287543617704,3691.7874
